"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","valor","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","commentCount","duration","publicado_em","tags","categoryId","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRating","icon","app_id","version","updated","title","app","thumbsUpCount","replyContent","repliedAt"
"App Store (App Store)","review","bitcoin","Simplesmente você paga por uma assinatura e o produto não funciona. O suporte é horrível, e apesar do layout ser bonito, é só o que esse app e o cartão são: bonitinhos, inúteis e vão fazer você perder dias em suporte sem fim, e sem solução pro seu problema. Conversar com uma porta seria mais útil.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Péssimo","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","It’s awesome. But the spread could be way better for users.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","Near perfect","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Me ajuda muito na vida financeira","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Ótimo APP","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Porém vc tem que fazer uma compra de cripto e usar o código c826dkdkdu , com esse código dá certo sim eu ganhei 25 reais! Depois de uma transação!","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","O código está funcionando c826dkdkdu","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Aplicativo não funciona corretamente no iOS 18
O saldo não atualiza corretamente de acordo com a oscilação das moedas, fora que na opção do stake quando clico o aplicativo trava e fecha! Pfv corrijam o mais rápido isso pois é frustrante vc ter investimento em plataformas com determinados inconsistências","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","Bugs no iOS","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Já removi e instalei novamente e mesmo não abre, fica travado no logo","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Não abre","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Forced to update the app, causing expensive roaming charges while abroad","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Updates mandatory","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Clico em details e nao aparece nada","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Não consigo usar meu cartão de crédito","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Obrigado por me responder, a dificuldade que encontrei foi na hora da compra, quando entro na página de compra, a página fica no modo de transição e fica repetindo sem parar

Vou tentar explicar: no canto esquerdo superior, da início a página, mas a página pequena, mais ou menos uns 10x20 mm e aumenta no tamanho da tela do iPhone 6s, mas não parar de fazer este movimento de transição de página e até pra voltar dá 

Espero que vocês arrume isto para iPhone 6s, porque eu curti muito o app, acabei desinstalando, porque ficou impossível de fazer compras ou vendas para iPhone 6s 

Gratidão pelo atendimento","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","iPhone 6s","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","rfdrkd9wju","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Ganhe com meu código","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Rumo a $100 em 2030","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Rumo a $100 em 2030","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Esse app é uma carroça","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Carroça","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Não avalio com zero porque não há a opção. Fiz staking de um valor e implicaram com meu endereço e não liberaram meu cartão já há quase uma semana. O suporte diz apenas que devo aguardar mas não existe um prazo. Meu endereço é o mesmo que uso para todos os meus cartões e documentos. Me sinto enganado e lesado. Não recomendo.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Me sinto lesado","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","nao consigo sacar meu dinheiro que foi investido nessa corretora.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","cheio de bugs e erros","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Querem uma taxa de 150 Dólares para recuperar uma transferência de 100 dólares. Absurdo. Não recomendo.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Absurdo taxas exploratórias","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Aplicativo sem credibilidade. Fiz uma missão onde comprei 20 dólares de cripto, deveria receber uma recompensa no attapoll mas o app crypto não repassou a confirmação da missão. Já registrei reclamação no Reclame Aqui, tenho provas de quanto eu gastei, tive prejuízos com taxas altíssimas. Não recomendo!","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Não repassam recompensas","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Fácil de mexer. Intuitivo. Só achei ruim ainda não liberar o cartão. Nem digital liberou. Fala q não libera para o país , mas tenho pessoas que conheço já com ele.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","App sensacional","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","If you want to make a registry the app requires a phone from your country , no argues. For the company you cannot have a phone number from other country. If you’re Brazilian and you know that Brazilian phones doesn’t work abroad so you cannot have an account","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Not prepared for international travelers","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Sumiu o cartão e não consegui transferir. E olha q testei a maioria das exchanges do mercado.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Ruim","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Não esta traduzido, não consigo sacar o valor investido. Ta tipo um elefante branco, o app e o dinheiro investidos estão la e nao consigo e nao sei mexer nesse app.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Péssimo","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Aplicativo bem feito top","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Showw","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Ao tentar encerrar a conta nunca recebo SMS para confirmar . Não pode encerrar a conta pq ?","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","Impossível encerrar a conta","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Ja tinha tido problemas algumas vezes com eles, agora o app nao abre nuncac fica carregando e carregando… so resolve quando deleto e coloco o login denovo (que nem sempre tenho anotado comigo) e ai quando fecha o aplicativo e abre denovo ele ja volta a travar","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Lixo","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Utilizando o meu código você receberá 120 dólares 343bxsvr7z","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","343bxsvr7z","Crypto.com: Compre Cripto, BTC","1.0","",""
"App Store (App Store)","review","bitcoin","Try to change your phone number. Not possible: you need to open a totally new account, with a different email address.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","Can’t change phone number","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Ao acessar o app vejo que as pessoas que falam ser nível 20 teriam que ter na conta apenas 5 milhões. 

Veja pelo meu link, vc ganha 30 dólares com ele:

eqtz5adkyw","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Cuidado com algumas indicações","Crypto.com: Compre Cripto, BTC","1.0","",""
"App Store (App Store)","review","bitcoin","Na hora de vender é um valor, quando vende tem um desconto enorme, e nem explica doque, vc acaba saindo perdendo, na hora de sacar o dinheiro deu erro, e não apareceu o valor na tela pra eu sacar, entrei em contato disseram que vai reembolsar sem data, não abaixem e muito ruim","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","",".","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","The process of sending a Brazilian documentation photo is buggy, when you try to send the back of the document only a black background appears in place of the camera.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Bug","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","They don’t let you add your card again after you add money. It does not work in any of your cards after you add money in their wallet. It does not work don’t waste your money here.","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","FAKE software","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Empresa ruim, com spread alto e que não cumpri com seus contratos. Fuja!","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Estafa","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Muito simples e rápido comprar cripto moedas","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","Compra de Bitcoins","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Disgusting","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Pessimo","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","coisa boa","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","otimo","Crypto.com: Compre Cripto, BTC","0.0","",""
"App Store (App Store)","review","bitcoin","Aplicativo não permite que encaminhe a foto do meu documento, não consigo finalizar minha validação","","","","","","2025-12-12 01:59:44","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","Não consigo validar","Crypto.com: Compre Cripto, BTC","0.0","",""
