"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo"
"@paulcleary7437","UCvWHICkJbVeaVcavNPy3J7w","http://www.youtube.com/@paulcleary7437","There was only 2.5 million bitcoins by the end of 2009 and no exchanges existed to buy them","184","2025-10-25T20:43:22Z","2025-10-25T20:43:22Z","True","True","8","5","[{'autor': '@dominic8218', 'comentario': '😂', 'likes': 2, 'publicado_em': '2025-10-26T14:17:45Z'}, {'autor': '@sudeshryan8707', 'comentario': 'Also he would have to be already a billionaire to buy 1 mil bitcoins 😂', 'likes': 4, 'publicado_em': '2025-10-28T09:50:57Z'}, {'autor': '@jackjayay5137', 'comentario': '@sudeshryan8707 in 2009 bitcoin was incredibly cheap so idk what youre on about', 'likes': 0, 'publicado_em': '2025-10-28T17:18:32Z'}, {'autor': '@AnthonyknowsEhh', 'comentario': '@sudeshryan8707not true he could have bought it when it was nothing.', 'likes': 0, 'publicado_em': '2025-10-28T21:20:36Z'}, {'autor': '@freddymorris9280', 'comentario': ""@sudeshryan8707 he said if Bitcoin gets to £1.. if he bought a million at £1 he would only need to be a millionaire.. and who's to say he hasn't been dollar cost averaging?"", 'likes': 0, 'publicado_em': '2025-10-29T06:37:59Z'}]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@user-vl8iw1666","UCRVt3DcBiq7gTqn_tiPURhQ","http://www.youtube.com/@user-vl8iw1666","I heard about this guy, he just bought the moon","166","2025-10-24T02:00:14Z","2025-10-24T02:00:14Z","True","True","1","1","[{'autor': '@wildwest5056', 'comentario': ""That's why we haven't been back. He said we would be charged with trespassing."", 'likes': 2, 'publicado_em': '2025-10-25T22:10:19Z'}]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@CoinEngineer","UCdiaIMEDnupDbk7wF9ZV8Sg","http://www.youtube.com/@CoinEngineer","👉 Like, comment, and subscribe!","104","2025-11-04T22:26:52Z","2025-11-04T22:26:52Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@Ness.3gp","UCqg2XutJA39Ij_MLp7ULvRw","http://www.youtube.com/@Ness.3gp","He's mining bitcoin on Apple Music 😭","99","2025-10-27T11:25:05Z","2025-10-27T11:25:05Z","True","True","1","1","[{'autor': '@JhnyBravos', 'comentario': 'itunes*', 'likes': 0, 'publicado_em': '2025-11-04T00:41:33Z'}]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@uphilldiecastracing","UCJFZ9chnz-wHNFxyMgHekHQ","http://www.youtube.com/@uphilldiecastracing","Bitcoin wasn't even available to purchase until 2010","72","2025-10-25T00:39:37Z","2025-10-25T00:39:37Z","True","True","12","5","[{'autor': '@MalcolmWhyte-k5c', 'comentario': 'Your wrong 😂 it was about late 08 maybe not to many but it was, 09 it was in full affect', 'likes': 7, 'publicado_em': '2025-10-26T11:57:27Z'}, {'autor': '@uphilldiecastracing', 'comentario': ""\u200b@MalcolmWhyte-k5cyou know the white paper was written in 2008 but I didn't think it was available for purchase for another year to after that. Oh well can't be right all the time I like your mocking laughing emoji though"", 'likes': 1, 'publicado_em': '2025-10-26T13:46:30Z'}, {'autor': '@MalcolmWhyte-k5c', 'comentario': '\u200b@uphilldiecastracinglaughing mocking emoji? Ok mate', 'likes': 0, 'publicado_em': '2025-10-26T15:17:25Z'}, {'autor': '@uphilldiecastracing', 'comentario': ""\u200b@MalcolmWhyte-k5cYes laughing emoji after you state someone is wrong is mocking them shows someone's character. what is the point otherwise"", 'likes': 0, 'publicado_em': '2025-10-26T15:25:47Z'}, {'autor': '@MalcolmWhyte-k5c', 'comentario': ""\u200b@uphilldiecastracingno it fucking isn't 😂😂 sort your mind set out pal n fucking do 1"", 'likes': 0, 'publicado_em': '2025-10-26T18:25:59Z'}]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@peeweestairmaster6566","UCPuQGQRRS68Cf8T9zjEB2rg","http://www.youtube.com/@peeweestairmaster6566","Getting sooooo sick of YouTube just being full of ai rubbish.  Yet they block decent accounts for no reason.","48","2025-10-30T08:38:52Z","2025-10-30T08:38:52Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@dogma7346","UC5HqdVeArsKHH3nswbWD3qA","http://www.youtube.com/@dogma7346","giveaways for AI: no breaks in pacing for the dialogue","10","2025-10-25T22:58:07Z","2025-10-25T22:58:07Z","True","True","1","1","[{'autor': '@warofwisdom9213', 'comentario': 'I thought the keyboard gave it away', 'likes': 1, 'publicado_em': '2025-10-30T09:37:36Z'}]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@born2vin21","UC4ramR9H7Yfq_2pdqgstD5A","http://www.youtube.com/@born2vin21","AI is so scary these days","7","2025-10-26T17:12:59Z","2025-10-26T17:12:59Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@GeraldBirkett","UC6DRFS9D_8Vsa2yGjibk8ZA","http://www.youtube.com/@GeraldBirkett","He threw away his hard drive now the Bitcoin is in landfill 😂","4","2025-10-25T12:16:49Z","2025-10-25T12:16:49Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@TheMessi101996","UCZ-SExZ51YVc8jaSp5puC8Q","http://www.youtube.com/@TheMessi101996","Now, over 90.000.000.000 Dollar 💵","3","2025-11-07T07:10:41Z","2025-11-07T07:10:41Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@jamasteryt5860","UC7DgbXNcsOnHMKjQJQH2-ZA","http://www.youtube.com/@jamasteryt5860","Seconds in the timestamp are not right - that was my only clue to tell it's AI","3","2025-10-27T10:11:04Z","2025-10-27T10:11:04Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@philippusus5884","UC4y56VIz6jwoTggzblPek2A","http://www.youtube.com/@philippusus5884","Bro has an iMac in 2009","1","2025-12-02T18:06:37Z","2025-12-02T18:06:37Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@GentLokku","UCEBzo_o8fX4-A3pgwEG41yg","http://www.youtube.com/@GentLokku","I think bro has crashed before the computer 😂😂😂","0","2025-12-08T16:55:43Z","2025-12-08T16:55:43Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@sniptoes","UCDpSQ89-Ri18BSGJiA2BIIA","http://www.youtube.com/@sniptoes","oh well don't crash your computer","0","2025-12-05T07:24:51Z","2025-12-05T07:24:51Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@clouds000","UCn204VL0SkE57ficiEBGYwg","http://www.youtube.com/@clouds000","the only clue i found is those answers are genuinely light speed like there is legit no gap between the dialogue","0","2025-12-11T23:41:32Z","2025-12-11T23:41:32Z","True","True","0","0","[]","zTbXc92cgg4","Viral Moment: 2009 Video of the Man Buying 1 Millionth Bitcoin for $1000!"
"@jldavid4056","UCq99QsbzahW0vb0CH6JGTLQ","http://www.youtube.com/@jldavid4056","Por primera vez un político que duplica el dinero en lugar de restarlo 😂😂","23529","2024-12-29T15:34:39Z","2024-12-29T15:35:18Z","True","True","145","5","[{'autor': '@IsaMendez-zf2jt', 'comentario': 'Es Nayib que esperabas xd\n\nGracias por los likes chavos ❤', 'likes': 430, 'publicado_em': '2024-12-30T01:25:02Z'}, {'autor': '@atomicboy2472', 'comentario': 'Es más que un milagro 💥', 'likes': 160, 'publicado_em': '2024-12-30T01:59:46Z'}, {'autor': '@KORUZ.8000', 'comentario': 'En el salvador será', 'likes': 88, 'publicado_em': '2024-12-30T02:05:56Z'}, {'autor': '@hernessdark3766', 'comentario': 'si pero si hubiera salido mal que  ?', 'likes': 60, 'publicado_em': '2024-12-30T03:33:36Z'}, {'autor': '@ANDRES_MORA787', 'comentario': 'Es el mejor presidente de Latinoamérica y de el mundo', 'likes': 92, 'publicado_em': '2024-12-30T06:01:12Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@late_at_night_music","UCen3Q052HKk0K2d8eKPYu1w","http://www.youtube.com/@late_at_night_music","Billones significa un millón de millones en todo el mundo, menos en Estados Unidos... son ellos los que tendrían que cambiar, como con el sistema métrico decimal...","17843","2024-12-19T15:42:45Z","2024-12-19T15:42:45Z","True","True","354","5","[{'autor': '@rycaralphabeamer7496', 'comentario': 'Es mejor para cuestiones financieras(fijate que hasta xokas se confunde yo soy del mundo donde un billon es un millon de millones y aun así aprendi mas rapido que ingles es mil millones... es mas rapido por eso se llama escala corta y el latino escala larga...', 'likes': 459, 'publicado_em': '2024-12-19T15:58:57Z'}, {'autor': '@Simon-ix9jr', 'comentario': '\u200b\u200b@rycaralphabeamer7496en general, siempre me ha parecido que el ingles es un idioma mucho mas simple que el español. Siempre se me ha complicado muchisimo hacer explicaciones complejas en ingles mientras que en español hay palabras para explicar de todo. Creo que su vocabulario esta bien para aprender rapido un nivel basico, pero el nivel avanzado se vuelve mucho mas dificil de utilizar', 'likes': 369, 'publicado_em': '2024-12-19T16:20:54Z'}, {'autor': '@joelytchannel', 'comentario': 'Totalmente de acuerdo, en EU se usa un sistema métrico diferente al resto del mundo 🤢', 'likes': 146, 'publicado_em': '2024-12-19T16:30:04Z'}, {'autor': '@alexamaM5', 'comentario': 'como dice el xocas el problema esta en el lenguaje español ya que la palabra billon proviene del idioma frances pero es mas aceptado en ingles en todo el mundo con el significado estadounidense', 'likes': 31, 'publicado_em': '2024-12-19T16:41:31Z'}, {'autor': '@Gerardo1995', 'comentario': 'Son la potencia monetaria , ellos mandan y tú cambias tu vocabulario con la cabeza agachada', 'likes': 32, 'publicado_em': '2024-12-19T17:05:53Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@mayordomo2156","UC2zinII49-9mjg1gs1Cc5TQ","http://www.youtube.com/@mayordomo2156","Bukele: el dia que repartieron el miedo, yo estaba ausente🥱","10154","2024-12-30T04:27:06Z","2024-12-30T04:27:06Z","True","True","18","5","[{'autor': '@juanquezada1001', 'comentario': 'Llegó tarde.', 'likes': 78, 'publicado_em': '2024-12-30T17:25:16Z'}, {'autor': '@Javvi04', 'comentario': 'Se domo a una de las organizaciones criminales mas poderosas de LATAM y aparte duplico parte de la riqueza del pais 🚬🗿 en efecto', 'likes': 0, 'publicado_em': '2024-12-30T23:25:56Z'}, {'autor': '@Trxnyts', 'comentario': 'Plow twist: El que repartia era yo...', 'likes': 71, 'publicado_em': '2025-01-03T23:40:56Z'}, {'autor': '@diliaventura377', 'comentario': '😂😂😂😂😂 son graciosos y si él tiene los pantalones bien puestos y no le teme a nada.', 'likes': 24, 'publicado_em': '2025-01-11T22:04:48Z'}, {'autor': '@gastibenedetti3527', 'comentario': 'Cuando la plata no es tuya es más fácil', 'likes': 11, 'publicado_em': '2025-01-12T01:23:51Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@ISRAJFR_XD","UCV4HgbgBCf5QUjj3SS34Gcw","http://www.youtube.com/@ISRAJFR_XD","Experto en bitcoins 🗿","8013","2024-12-19T15:33:25Z","2024-12-19T15:33:25Z","True","True","36","5","[{'autor': '@nicolas-bxvhc', 'comentario': 'Experto en creerse experto 🗿', 'likes': 153, 'publicado_em': '2024-12-19T20:21:32Z'}, {'autor': '@juanitoinca4273', 'comentario': '\u200b@nicolas-bxvhc bueno si pero era obvio por el impacto que están teniendo las divisas el bitcoin aunque volátil es la mejor opción hoy si tienes mucho dinero pero no invertir todo el dinero que uses día dia', 'likes': 0, 'publicado_em': '2024-12-20T03:41:39Z'}, {'autor': '@stalker1.6', 'comentario': '\u200b\u200b@nicolas-bxvhc Experto en hablar de expertos que se creen expertos 🗿', 'likes': 1, 'publicado_em': '2024-12-20T14:43:16Z'}, {'autor': '@Juan_fanfic', 'comentario': 'Soy el like 1 k ,', 'likes': 19, 'publicado_em': '2024-12-21T23:13:22Z'}, {'autor': '@Victor-g3h5g', 'comentario': '🎉🎉🎉🎉🎉\u200b@Juan_fanfic', 'likes': 0, 'publicado_em': '2024-12-22T01:03:03Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@eliasviegas4916","UCIAOMsT7bncB8fii3wTe-xw","http://www.youtube.com/@eliasviegas4916","Pero se arriesgaba tanto...","6797","2024-12-19T15:43:45Z","2024-12-19T15:43:45Z","True","True","34","5","[{'autor': '@eliasviegas4916', 'comentario': 'Que daba igual, porque 300.000.000 arriesgados por él eran como 600.000.000 después de un tiempo', 'likes': 742, 'publicado_em': '2024-12-19T15:45:13Z'}, {'autor': '@juanjuan-xw9mp', 'comentario': '😂😂😂 ese meme del xokas realmente aplica a cualquier tema 😂😂😂😂', 'likes': 233, 'publicado_em': '2024-12-19T16:01:30Z'}, {'autor': '@kuga8722', 'comentario': 'Jaja', 'likes': 24, 'publicado_em': '2024-12-19T17:25:40Z'}, {'autor': '@yo-of1vu', 'comentario': 'Que daba igual por que 300,000,000 era como pasar 3,000 billones con cualquier otra', 'likes': 57, 'publicado_em': '2024-12-19T17:32:54Z'}, {'autor': '@danielfernandez3732', 'comentario': 'Jajajajajajajajaa eso no se olvidará', 'likes': 11, 'publicado_em': '2024-12-19T18:18:45Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@fjur74","UC22I9AGyxiTyD-Q_k61Vl2g","http://www.youtube.com/@fjur74","""El que no arriesga no gana"".... - Nayib Bukele 🗿🍷🎩","6379","2024-12-23T05:50:20Z","2024-12-23T05:50:20Z","True","True","27","5","[{'autor': '@GaudyGabriev02', 'comentario': 'Como si invertir en Bitcoin hubiese algun riesgo. Cualquiera que entienda del Halving y de ley oferta-demanda, sabe que continuará subiendo a largo plazo.', 'likes': 43, 'publicado_em': '2024-12-26T23:08:50Z'}, {'autor': '@555Navarro', 'comentario': '\u200b@GaudyGabriev02 claro que si, por eso las criptos son consideradas como activos de alto riesgo', 'likes': 3, 'publicado_em': '2024-12-27T10:20:20Z'}, {'autor': '@luisgabrieltorres1784', 'comentario': 'El que no arriesga un huevo no gana un pollo', 'likes': 17, 'publicado_em': '2024-12-29T12:55:44Z'}, {'autor': '@fjur74', 'comentario': '@GaudyGabriev02 todo tiene sus pros y contras, siempre hay riesgos. Si tanto es como dices entonces poque todos no invertimos en Bitcon? Por que no es tendencia?', 'likes': 1, 'publicado_em': '2024-12-29T17:25:15Z'}, {'autor': '@JuliánAmorochotarazona', 'comentario': 'Perfecto pero hacia falta decirlo ? Un hijo de dios solo dice gracias a dios', 'likes': 11, 'publicado_em': '2024-12-30T02:05:42Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@mauroosorio6332","UCKo1wuF5-BSK3e3edeYY6eQ","http://www.youtube.com/@mauroosorio6332","Es un movimiento arriesgado, pero es mejor que lo que hacen otros políticos con mucha mas cantidad 😅","3297","2024-12-19T15:32:40Z","2024-12-19T15:32:40Z","True","True","32","5","[{'autor': '@bethania.aquino', 'comentario': 'Ahí te doy toda la razón', 'likes': 96, 'publicado_em': '2024-12-19T15:43:15Z'}, {'autor': '@late_at_night_music', 'comentario': 'Cuando el bitcoin cayó a la mitad de su valor, no salió a sacar pecho... El bitcoin es una estafa piramidal, y se mantendrá mientras haya ricos que quieran seguir exprimiendo a los pobres...', 'likes': 0, 'publicado_em': '2024-12-19T15:44:42Z'}, {'autor': '@plantamamadisima8556', 'comentario': 'Mejor invertilo en criptos que en feministas y imigrantes 😂', 'likes': 138, 'publicado_em': '2024-12-19T19:57:41Z'}, {'autor': '@SatanIsBackBaby', 'comentario': 'Exacto \u200b@plantamamadisima8556', 'likes': 0, 'publicado_em': '2024-12-20T06:19:35Z'}, {'autor': '@balthazareowyn1755', 'comentario': 'Pero al menos fue transparente y lo mostró sin que se lo sacarán por debajo de la mesa', 'likes': 63, 'publicado_em': '2024-12-20T10:19:09Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@edwards4819","UCUKthbZZbNsZshD55S5fM4Q","http://www.youtube.com/@edwards4819","Cuando los políticos no roban, alcanza para todos","2125","2024-12-21T18:11:56Z","2024-12-21T18:11:56Z","True","True","29","5","[{'autor': '@mendezz4903', 'comentario': '?', 'likes': 3, 'publicado_em': '2024-12-23T17:47:17Z'}, {'autor': '@Neutral-oi2dd', 'comentario': '@mendezz4903 a lo mejor vives bajo una piedra 🤔', 'likes': 57, 'publicado_em': '2024-12-23T17:55:28Z'}, {'autor': '@mendezz4903', 'comentario': '@Neutral-oi2dd que hablaba este', 'likes': 5, 'publicado_em': '2024-12-23T18:16:36Z'}, {'autor': '@gerardopena4762', 'comentario': '\u200b@mendezz4903lo dice por Bukele por todo lo bueno que esta haciendo como presidente de El Salvador', 'likes': 1, 'publicado_em': '2024-12-23T20:40:53Z'}, {'autor': '@eldibumartinez54', 'comentario': 'Supongo que los ahorros de las criptomonedas será distribuido entre los salvadoreños no creo que esas ganancias las distribuya entre él y sus títeres verdad???', 'likes': 23, 'publicado_em': '2024-12-24T04:57:13Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@CSantiago1994","UCQGOF_sNBdLudPlCLICrDZw","http://www.youtube.com/@CSantiago1994","Arriesgo como debía de arriesgar… con las pandillas y con este tema. Se la jugó y salvó a su país. Un Salvador! Ja","1596","2024-12-29T15:10:07Z","2024-12-29T15:10:07Z","True","True","25","5","[{'autor': '@luiscoronado4474', 'comentario': 'su ""país"" es del tamaño de un estado pequeño de cualquier otro país  con decirte que mi estado natal baja california mexico es 2.5 veces mas grande que ese país', 'likes': 15, 'publicado_em': '2024-12-31T06:28:18Z'}, {'autor': '@Deivix_The_Cat', 'comentario': '\u200b@luiscoronado4474 Ya y... y qué? Jaja', 'likes': 56, 'publicado_em': '2025-01-01T16:34:21Z'}, {'autor': '@G2kimxd', 'comentario': '@luiscoronado4474 almenos lo logro, fijate en sus antecesores \n\nsi bien si influye el tamaño del pais, es la persona que de verdad quiera hacer el cambio', 'likes': 39, 'publicado_em': '2025-01-02T02:15:58Z'}, {'autor': '@gabymanito7984', 'comentario': 'Su país se llama el salvador en su nombre!, fin.', 'likes': 7, 'publicado_em': '2025-01-02T06:29:17Z'}, {'autor': '@guillermocastillo747', 'comentario': '\u200b@luiscoronado4474lastimosamente denada sirve que sean grades, son grandes en tierra  pero de poco cerebro😅', 'likes': 0, 'publicado_em': '2025-01-06T02:13:05Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@carlosalfaro6260","UC16zW7_z3i5VhCJB5OUomaw","http://www.youtube.com/@carlosalfaro6260","Yo voté por el 
Siempre hemos estado mal 
Por primera vez estamos bien 
Con Bukele hasta el final","1547","2024-12-30T19:21:03Z","2024-12-30T19:21:03Z","True","True","44","5","[{'autor': '@Zeus_PZ', 'comentario': 'confirmo soy de el salvador', 'likes': 34, 'publicado_em': '2025-01-07T02:45:18Z'}, {'autor': '@turiibz', 'comentario': 'Como esta para turistas?', 'likes': 5, 'publicado_em': '2025-01-07T19:58:17Z'}, {'autor': '@XxCitroxXHD', 'comentario': '@turiibz Mejor que estados unidos lleno de homesless todos drogados en plena calle', 'likes': 0, 'publicado_em': '2025-01-07T21:12:05Z'}, {'autor': '@ZIX.oficial', 'comentario': 'Yo igual \u200b@Zeus_PZ', 'likes': 0, 'publicado_em': '2025-01-07T23:40:50Z'}, {'autor': '@omega9869', 'comentario': '\u200b@turiibz la gente tiene miedo', 'likes': 7, 'publicado_em': '2025-01-08T00:13:20Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@Stev_pro455","UCnvScNRgxXY4CMnlUIms-Ww","http://www.youtube.com/@Stev_pro455","Yo soy de El salvador y aprecio mucho el valor de mi querido Bukele, un crack el pibe🗿🍷","841","2025-01-01T22:04:11Z","2025-01-01T22:04:11Z","True","True","17","5","[{'autor': '@Jack-i7u2f', 'comentario': 'Si sos de el salvador no dirías ""pibe""  \n\n\n\n\nHabla bien si sos de aca.', 'likes': 28, 'publicado_em': '2025-01-05T03:01:16Z'}, {'autor': '@Stev_pro455', 'comentario': '@Jack-i7u2f\xa0 vaya está bien 👍', 'likes': 5, 'publicado_em': '2025-01-05T09:57:57Z'}, {'autor': '@Jack-i7u2f', 'comentario': '@Stev_pro455 👍', 'likes': 0, 'publicado_em': '2025-01-07T23:28:34Z'}, {'autor': '@pelatrex', 'comentario': '@Jack-i7u2f cerrá el orto, uno habla como quiere y si el pibe quiere decir ""pibe"" a vos no te tiene q importar WACHÍN.', 'likes': 0, 'publicado_em': '2025-01-29T16:04:11Z'}, {'autor': '@EvaMercedesPoncebarkin', 'comentario': '@Jack-i7u2f En realidad la forma de hablar es muy variada no hay una sola forma, unos usan algunas palabras mexicanas, Peruanas, Argentinas a la hora de hablar o referirse  a algo u alguien, otros palabras de C.A, un mix de español e Ingles, varios una forma formal de hablar, otros con la forma informal, usando mucho la Z, hablando mucho con la J, muchisismos sí, usan palabras bien marcadas de el país pero no es un 100%.\nLa forma de hablar no quita la nacionalidad, a no ser que en verdad solo lo este diciendo para hacerse el interesante.\nNo esto peleando solo me intereso mencionarlo.', 'likes': 6, 'publicado_em': '2025-01-30T13:31:44Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@uzielperez1055","UCxVnK2U1TsoaJbTsnVFCQQg","http://www.youtube.com/@uzielperez1055","Mirá... Si está ayudando a su pais y está saliendo ""bien"" para mi es de admirar.","617","2024-12-20T17:04:58Z","2024-12-20T17:04:58Z","True","True","3","3","[{'autor': '@elpanavenoso2010', 'comentario': 'Todo el mundo admira lo que hizo , convirtió uno de los países más peligrosos DEL MUNDO en uno de los más seguros tan solo en algunos años , y por ahora es el único que no se queda con el dinero del pueblo', 'likes': 19, 'publicado_em': '2024-12-26T17:14:12Z'}, {'autor': '@kevincortez5644', 'comentario': '\u200b@elpanavenoso2010en unos años se sabra de la corrupción espera como una persona que vive en el salvador no soy fanático de bukele por que sus subordinados son todos basurqs corruptas de otros partidos', 'likes': 0, 'publicado_em': '2024-12-29T06:37:29Z'}, {'autor': '@ORGANIZACIONPORPAZ', 'comentario': 'Otro se los roba sin dejar rastro ni motivo', 'likes': 5, 'publicado_em': '2024-12-30T22:55:15Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@maurovallejo8045","UCml2F01eNqMawrem4Vk65WA","http://www.youtube.com/@maurovallejo8045","Sencillamente un hombre como ese no hace esa jugada sin haber hecho a otros estudiar el mercado y haber entendido él mismo el riesgo, es un genio","567","2024-12-29T17:17:51Z","2024-12-29T17:17:51Z","True","True","23","5","[{'autor': '@jeshu8372', 'comentario': '¿que mercado? si es una especulacion, generalmente la bolsa al menos juega con materia prima, metales o acciones de empresas pero las criptomonedas no representan nada', 'likes': 15, 'publicado_em': '2025-01-03T03:28:47Z'}, {'autor': '@alexandervp6180', 'comentario': '@jeshu8372 otro que no ha estudiado. El bitcoin tiene las mismas propiedades del oro (como activo de inversion), pero ademas lo mejora al ser digital y mucho más fácil de transferir/gestionar.', 'likes': 0, 'publicado_em': '2025-01-03T15:47:39Z'}, {'autor': '@emilianozerda7346', 'comentario': 'Jajaj fue pura suerte maestro. De hecho, se declararon en banca rota antes de que volviera a despegar bitcoin. Es una ruleta rusa esa inversión', 'likes': 8, 'publicado_em': '2025-01-04T13:22:28Z'}, {'autor': '@alexandervp6180', 'comentario': '@ no se declararon en bancarrota en ningún momento. Era la prensa internacional la que lo decía, y les ha cerrado la boca a todos.', 'likes': 12, 'publicado_em': '2025-01-04T15:07:03Z'}, {'autor': '@emilianozerda7346', 'comentario': '@alexandervp6180 Cualquiera puede ganar apostando de vez en cuando. No hay mérito, solo suerte.', 'likes': 0, 'publicado_em': '2025-01-04T20:06:09Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@yhassirvaldez8974","UCHDnEmAVYJZ1yNTISQRafHA","http://www.youtube.com/@yhassirvaldez8974","Bukele:
""Me llamaron loco, pero lo que dije al final pasó""","352","2024-12-30T05:19:57Z","2024-12-30T05:19:57Z","True","True","3","3","[{'autor': '@DJKBMusic', 'comentario': 'despues de años de pérdidas económicas. recuperó lo que se perdió,', 'likes': 0, 'publicado_em': '2025-01-24T16:04:36Z'}, {'autor': '@respaldandot2', 'comentario': 'sinceramente yo no le tenía fé, pero me tapó la boca. un crack bukele, jugada arriesgada pero efectiva', 'likes': 1, 'publicado_em': '2025-03-03T05:19:12Z'}, {'autor': '@agustichu', 'comentario': 'La diferencia entre un loco y un genio es el éxito', 'likes': 1, 'publicado_em': '2025-03-09T19:10:02Z'}]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@osoosooso6401","UCfkXDpszj8EhCzUgFVCHvAQ","http://www.youtube.com/@osoosooso6401","El miedo lo repartió Bukele y él se quedó fuera de la repartición 😂😂😂😂 Wauw atrevido el hombre","55","2025-02-10T00:11:50Z","2025-02-10T00:11:50Z","True","True","0","0","[]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@gilbertmj07","UC7lgEiHqGvtkdOpDrj3J-gQ","http://www.youtube.com/@gilbertmj07","Ojalá Dios nos mande un Presidente así a nuestro País 🇩🇴 
Dios Bendiga a el Salvador y su Presidente Bukele","48","2025-01-29T21:44:11Z","2025-01-29T21:44:11Z","True","True","0","0","[]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@ivonemejia2416","UCXJh45fHSVREwTzNJREo80Q","http://www.youtube.com/@ivonemejia2416","Bukele, el presidente que quiero para 🇻🇪 mi  amado país. ❤❤❤❤😢","2","2025-02-03T18:35:14Z","2025-02-03T18:35:14Z","True","True","0","0","[]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@carlosdelgado5400","UCHs9H0G8M7ysJKr2gGUZjXA","http://www.youtube.com/@carlosdelgado5400","Las deciciones difíciles requieren voluntades fuertes.","2","2025-02-08T23:21:11Z","2025-02-08T23:21:11Z","True","True","0","0","[]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
"@Rich491","UC7BH0wnBA0NlhNw8gqabrtw","http://www.youtube.com/@Rich491","El bitcoin el cíclico pega subidas y bajadas vean su historial","2","2025-02-04T00:10:59Z","2025-02-04T00:10:59Z","True","True","0","0","[]","JNDKNWYTqNs","Bukele invierte el dinero de El Salvador en Bitcoin🪙 | Xokas"
