"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"Google Suggest","sugestao","cachorro","cachorro é feio","554.0","br","chrome","youtube","categoria_Questões_é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro é morto","553.0","br","chrome","youtube","categoria_Questões_é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro é legal","552.0","br","chrome","youtube","categoria_Questões_é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro é bravo","551.0","br","chrome","youtube","categoria_Questões_é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro é comido por jacaré","550.0","br","chrome","youtube","categoria_Questões_é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro não é pra chorar","1250.0","br","chrome","youtube","categoria_Questões_não é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro nao é gente","601.0","br","chrome","youtube","categoria_Questões_não é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro não cachorro é meu pai","600.0","br","chrome","youtube","categoria_Questões_não é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","richard rasmussen cachorro não é gente","552.0","br","chrome","youtube","categoria_Questões_não é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro salsicha não é cachorro pão","551.0","br","chrome","youtube","categoria_Questões_não é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","não é cachorro","550.0","br","chrome","youtube","categoria_Questões_não é","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro como se tivesse engasgado","1250.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro como cuidar","650.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro como desenhar facil","601.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro como educar","600.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","como cachorro enxerga","558.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","como cachorro bebe agua","557.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","como cachorro late","556.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro quente como fazer","555.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","dermatite cachorro como tratar","554.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","cachorro agitado como acalmar","553.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cachorro","sarna cachorro como tratar","552.0","br","chrome","youtube","categoria_Questões_como","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
